title,price,link
"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5326TU  ","36,970",https://amazon.in//HP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU/dp/B0CYQ257C1/ref=sr_1_19?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.tHJUXyBWTc3PmsyxV2H6Z5ybOEYD1PiBJ-B4Hz0V_j3MMlIDFPFlLNq5tajNSUP5zRGZqBjCu65W-9oEAaM0FSq0vIXXFcNcDer5FDcSVxP1be1lxA5UWYrF9ml53HubbjJAt-MxOReLSh7Y3yI_x8TspkbleiNwJfw55CR1jefl8fC4jfjcE_3nJeZlITJ7l5I8606ot1aFCm3zX27ZQK7rPQFgQKKuOffsfddPeMk.Nv-ZzslFIIaykCKD1BHjcIgk1D5dYB52UtLBDmAGmGo&dib_tag=se&keywords=laptop&qid=1719412586&sprefix=lap%2Caps%2C246&sr=8-19
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VWIN  ","36,700",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82RK00VWIN/dp/B0CR7WG86N/ref=sr_1_169?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.6MhD2NfcXvtIUyhKdC7shiecySiA-4bBcVyyi_vebD6_P0kOsIorEOXlimfD6dgDcodYg69gmcDAxej-hChy7uvcSujY2mI2ZSzkChPn_YFTflAQMyvNlIZxs21FIGfKUmncZShhlerJvsLut8HEgairskDWlQKlR0HOXwyQIdiRZFEDRkkEH05cojUPvgy9n9BIs-u6OZKSEEAoj2JisqwQ1T0AdH8ynGm7dDmAsWM.6eBSl2wGs3GzePr-k7T3jGgFDfKK6HNjpUP7c6uDnqA&dib_tag=se&keywords=laptop&qid=1719412625&sprefix=lap%2Caps%2C246&sr=8-169
"HP Laptop 15, 12th Gen i3-1215U, 15.6-inch (39.6 cm), FHD, Anti-Glare, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5006TU  ","36,390",https://amazon.in//HP-i3-1215U-15-6-inch-Anti-Glare-15s-fy5006TU/dp/B0CJBL2QWY/ref=sr_1_80?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.7eAuH2nZb8mNxLBMaAqew-n4SBEejvNAOMNGOzdt9SqKlHsqL7yMhXsjLQUveUnIqCrufaQPh0njrwTKorwB3Xvk6gR9XR0ituJIcL4HQmN_dDqqgzQnV_Oe7qhdvDqNFtnxyv4KnmJEm017Oklamo-lwYADw-v_FlES6_QLT9pN8eOlBZPG6t5drslz3jh7Nbo7O1GZ4qFuW1UklSjPJtrZm2CXHLvxCxO3JQV2wTA.hhshiJzkYgR7RWT8NV6Kj851X6ywSU0liTdZQz-JKeE&dib_tag=se&keywords=laptop&qid=1719412601&sprefix=lap%2Caps%2C246&sr=8-80
"(Refurbished) Lenovo ThinkBook 15 G4 IAP 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) 1.30 GHz - 8 GB Total RAM - 8 GB On-Board Memory - 512 GB SSD -21DJ00ETIH  ","36,033",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMjk1MjMzNjM0MDA3MTc3OjE3MTk0MTI1OTQ6c3BfYXRmX25leHQ6MzAwMjM0NjQwMTc2MDMyOjowOjo&url=%2FRefurbished-Lenovo-ThinkBook-Notebook-Board%2Fdp%2FB0CTHL25HC%2Fref%3Dsr_1_50_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.qTwPZzm8OqiGMb-oKAQwCgHd_kcjOT-0-JjSEkdZ59Tg8wuXhMHVxtSoTTSmjqZBBwmqv1dljO4_O_94iPBYRBmk-k72Mh2X0bQYfj1ONi2NubGR2l-L6D9Qo-sTAQze__7sWFxXcld6ryiix1F_XHeTO0xg3DbvAlOPET2mfU-UFccGkz81IROYYw0rEdZoeBBfwXAgvO665DgbrSLGXf0tBM3ARYiL2jUj9pYAS6U.iy0SYDsCEvB3BDXnDzE_bWJW8i-S0eVVTjl4wiE4its%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412594%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo ThinkBook 15 G5 Ryzen 3 15.6"" FHD IPS Antiglare 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/FPR/MS Office H&S 2021/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02PIN  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MDk3MzQ2MjEyNDgxNzc6MTcxOTQxMjYxMzpzcF9hdGZfbmV4dDozMDAxNjkxODQyMjE0MzI6OjA6Og&url=%2FLenovo-ThinkBook-Antiglare-Windows-21JFA02PIN%2Fdp%2FB0CWMC1L7J%2Fref%3Dsr_1_97_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.cTMjl7pMQVQwGFPpdrDueC4lLBpD4s7w-ZyOkS1oRtwZ_n7MgY401IbDdP1nqUEbQfJZKy8EN6bON-hJTV2dj-3RojKJ4vVixKWuVA4Qh8RE9MFmmJ5HwNcFPp1IY2fgPwtZ9qQwvPU1WGa7VZKwU1F1LwY4veMierysnafRgU4kjzA8Jj3nsahsHqPzCkSR5DU-CS6HvTbZjFU8irffsqaWMBYixrehmjKt3HbQS8w.Y2PSo-pCcNcSGMkF3BpB8dkjSgl-cVgWFlI4axPzF_s%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412613%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Dell 14 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/1.48kg  ","35,990",https://amazon.in//Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ9HZPP/ref=sr_1_15?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.pfQKLxx5fRSjcoGExZQg5C1RFby5oi8xhc5Cwa4moZL5ga1DFqvkl_1x46N7PmEI2gDsmvHbfWo-PLnS2nGQKw5ff5BBCji5mj3lbHZfwEVVeQViYSJX8ElG3aG6JwIhehiQ5pAjRBzSniDnO_BnL7yB3MNp5_FwsuS2FRQKELL-mAzgv8QicaNXNsv84YQza1p90hLPvIfjhZItM_bTz_LmuHsN5BoBeRKWJQQjZL0.iLpXd-Ags-SF2o1BK0dGmpf5Fq81TsH0qND3evw7iVU&dib_tag=se&keywords=laptop&qid=1719412575&sprefix=lap%2Caps%2C246&sr=8-15
"Dell [Smartchoice 15 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/15.6""(39.62cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant KB/Grey/1.48kg  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NjgwODUzMzY1MDIxNzc6MTcxOTQxMjYxOTpzcF9idGY6MzAwMDk5OTM1MjE1MDMyOjowOjo&url=%2FDell-i3-1215U-Graphic-Spill-Resistant-Keyboard%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_150_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9._jaI8N2xwKaf7hfa5MqEB5FeWh14ZBqj191AQLXx4ZkvIowTaWHep0WFY3DCuBiYGvnCrweHcK5ruhmMEkfUM4951Omxb_2ga22tTu2tVZVDf2vWxur1VmBQujU-4lKArG4Gvik5RVCbSQ9JhTGl9bH_CV0Q1n44PwO63iITohsDOO5edtsa9-uBB1UAM-d6PuqBGODcMIwjXXpTTcs5b4eRFyEks5wp67AbtVbrkSw.Go3cdQtreIRzMA2VicaJrJjDPf0yjxZYil50-0R3dJ0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412619%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BGIN  ","35,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82R400BGIN/dp/B09MM58Y7Q/ref=sr_1_23?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.tHJUXyBWTc3PmsyxV2H6Z5ybOEYD1PiBJ-B4Hz0V_j3MMlIDFPFlLNq5tajNSUP5zRGZqBjCu65W-9oEAaM0FSq0vIXXFcNcDer5FDcSVxP1be1lxA5UWYrF9ml53HubbjJAt-MxOReLSh7Y3yI_x8TspkbleiNwJfw55CR1jefl8fC4jfjcE_3nJeZlITJ7l5I8606ot1aFCm3zX27ZQK7rPQFgQKKuOffsfddPeMk.Nv-ZzslFIIaykCKD1BHjcIgk1D5dYB52UtLBDmAGmGo&dib_tag=se&keywords=laptop&qid=1719412586&sprefix=lap%2Caps%2C246&sr=8-23
"Lenovo ThinkBook 15 G5 Ryzen 3 15.6"" FHD IPS Antiglare 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/FPR/MS Office H&S 2021/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02PIN  ","35,990",https://amazon.in//Lenovo-ThinkBook-Antiglare-Windows-21JFA02PIN/dp/B0CWMC1L7J/ref=sr_1_261?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.-0HwiKQYQ7o22FldICL3xVEnbGSFwkrybVWuPnUQ-0GswJhe-Ud9VFXQunqssnyK9LHA1M3pQCzDnC8uvIso6RAVsZKMrkr212ez7vRE8_7hG1CbuC8-tlHvjwG8YiFOXqHDCVYHKlasJnHPODKUnIVNG2iRcqdL52_0gTvuv8VaGsHVEqtSpvYhwyg47mlwrRYMtD94FI8JYRizzQ7KpovBMa0zKdSL26LTtPvbLMI.pSpMPJhlVYy-xC5sbPjIq6-UThs0fyrdYd9tAqYD-Ww&dib_tag=se&keywords=laptop&qid=1719412645&sprefix=lap%2Caps%2C246&sr=8-261
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","35,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Warranty-82RK006DIN/dp/B0B4JPC8GT/ref=sr_1_26?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.tHJUXyBWTc3PmsyxV2H6Z5ybOEYD1PiBJ-B4Hz0V_j3MMlIDFPFlLNq5tajNSUP5zRGZqBjCu65W-9oEAaM0FSq0vIXXFcNcDer5FDcSVxP1be1lxA5UWYrF9ml53HubbjJAt-MxOReLSh7Y3yI_x8TspkbleiNwJfw55CR1jefl8fC4jfjcE_3nJeZlITJ7l5I8606ot1aFCm3zX27ZQK7rPQFgQKKuOffsfddPeMk.Nv-ZzslFIIaykCKD1BHjcIgk1D5dYB52UtLBDmAGmGo&dib_tag=se&keywords=laptop&qid=1719412586&sprefix=lap%2Caps%2C246&sr=8-26
"Lenovo ThinkBook 15 G5 Ryzen 3 15.6"" FHD IPS Antiglare 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/FPR/MS Office H&S 2021/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02PIN  ","35,990",https://amazon.in//Lenovo-ThinkBook-Antiglare-Windows-21JFA02PIN/dp/B0CWMC1L7J/ref=sr_1_290?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.vSEeyny5ufbMcLhCeQSLb2WiF_rkenyB1UFkhUAboqgDrZQkXxQe7JHlVSKiFlb8F2IgBZtNxhugwZnGa8G-5qBB5JR-mUOlqXv3PlnrxkQ3dZvm-K65xeKHOAmStIemt81Wj-jDfkHSggFLXP1mBRs_Z67HFgHOo8JMkcny9Hn3gXc4PJq3LkGLJfJyciq3vbcunFvPN8r8kUtr4B2Pi69LG3rCB4jFNTN7gcbSZFE.pXxcLXb_xBPvEKfgzlof1paMC6I9JWA06uaI5ov-nas&dib_tag=se&keywords=laptop&qid=1719412648&sprefix=lap%2Caps%2C246&sr=8-290
"Dell [Smartchoice 15 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/15.6""(39.62cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant KB/Grey/1.48kg  ","35,990",https://amazon.in//Dell-i3-1215U-Graphic-Spill-Resistant-Keyboard/dp/B0BQJ68HHC/ref=sr_1_34?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.tHJUXyBWTc3PmsyxV2H6Z5ybOEYD1PiBJ-B4Hz0V_j3MMlIDFPFlLNq5tajNSUP5zRGZqBjCu65W-9oEAaM0FSq0vIXXFcNcDer5FDcSVxP1be1lxA5UWYrF9ml53HubbjJAt-MxOReLSh7Y3yI_x8TspkbleiNwJfw55CR1jefl8fC4jfjcE_3nJeZlITJ7l5I8606ot1aFCm3zX27ZQK7rPQFgQKKuOffsfddPeMk.Nv-ZzslFIIaykCKD1BHjcIgk1D5dYB52UtLBDmAGmGo&dib_tag=se&keywords=laptop&qid=1719412586&sprefix=lap%2Caps%2C246&sr=8-34
"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BGIN  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4OTI4MTQxMDY2OTE3NzoxNzE5NDEyNTc2OnNwX3NlYXJjaF90aGVtYXRpYzoyMDEwNzQ0MDA2OTE5ODo6MTo6&url=%2FLenovo-IdeaPad-39-62cm-Windows-82R400BGIN%2Fdp%2FB09MM58Y7Q%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3DV4MX297CAMU7%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.atUEHH8wXYYtHEJ7msohf-3W__Be6F54KHB5VajxKvjTXK7NRmdj4fdi4-d0cFQGGPsPYayVnGB70WcxBpG-IA.TGDIsfUp1nQhsnYwt86Mz3AEPA5mhqWiOLPTs_g_R2M%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09MM58Y7Q%26pd_rd_r%3Dd5944a93-73ce-4724-941d-615d3616ba0c%26pd_rd_w%3DIpo9k%26pd_rd_wg%3DLDxar%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DBM6S21V55P8PYF3NF6X9%26qid%3D1719412575%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C246%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"MSI Modern 15, Intel 12th Gen. i3-1215U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Intel UHD Graphics/Classic Black/1.7Kg), B12M-612IN  ","35,680",https://amazon.in//MSI-i3-1215U-Windows-Graphics-B12M-612IN/dp/B0C9JFKHP2/ref=sr_1_121?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.IecdsYHbOyWv61rmlhM4USd7PkqnnUSvjg0N-M4VW8gout-8wXn3MVGJZuhMV90rn1ByGC2NZZSI1pLNY1wk3VxqVduCiT1O45gIhk2nW66wzmyBhFUtW5vzA_-5QQN4WpIttzk0ZiKKVBHehgwJKM-qkmRI7t3E3XxDskgpgmfhplBfAw5wIRVUXXiVut4TslGFoSIbVW58_9GEzzBVSedX42SIEnMpyY2_0O0YnYk.DfXADZfMRr3c0BH91Dy99OqsNH9a87UTk57w43K4NJI&dib_tag=se&keywords=laptop&qid=1719412616&sprefix=lap%2Caps%2C246&sr=8-121
"HP Laptop 15s, Intel Core i3-1115G4, 15.6 inch(39.6cm) HD Laptop(8GB RAM,512GB SSD,Intel UHD Graphics,Dual Speakers,Win 11,Alexa,Numeric Keypad,1.69 Kgs,Jet Black) 15s-fq2738TU  ","35,490",https://amazon.in//HP-i3-1115G4-Graphics-Speakers-15s-fq2738TU/dp/B0C3D6NMJ3/ref=sr_1_239?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.aLritixPmzP8_Ujsf4KAAKwzJnvIuJQZ2na4mh6bYna1o9-mAmH0BnnVa9haYGLYUH4oAtSVSc53xkmSZnC2YMvGxj-sKmg6tdOvtlu_xQxquqGmh02Csk1pQp71RfJr86XWIjax7DyMKIe-C4aW1nHpXLUT1sn49UAOEZId7OAVddndxSHREnMfoHo1Oe2vIO5giT6Q4fPlyaExnO-e1kDuYbEWNlezQoPImipK6HM.56QUlljCsecCnuWuDOD6fb0MkwmvuZNO9HErsokwB9o&dib_tag=se&keywords=laptop&qid=1719412640&sprefix=lap%2Caps%2C246&sr=8-239
"(Refurbished) Dell Precision 7510 Intel Core i7 - 6820HQ Quad Core Processor, 16 GB Ram & 128 GB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M1000M (2GB Graphic Card) Laptop  ","35,390",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NDUzNTIzMzcwOTI2MTc3OjE3MTk0MTI2NDg6c3BfYXRmX25leHQ6MzAwMTUzOTI5NzI0NTMyOjowOjo&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CZDBF68D%2Fref%3Dsr_1_273_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.vSEeyny5ufbMcLhCeQSLb2WiF_rkenyB1UFkhUAboqgDrZQkXxQe7JHlVSKiFlb8F2IgBZtNxhugwZnGa8G-5qBB5JR-mUOlqXv3PlnrxkQ3dZvm-K65xeKHOAmStIemt81Wj-jDfkHSggFLXP1mBRs_Z67HFgHOo8JMkcny9Hn3gXc4PJq3LkGLJfJyciq3vbcunFvPN8r8kUtr4B2Pi69LG3rCB4jFNTN7gcbSZFE.pXxcLXb_xBPvEKfgzlof1paMC6I9JWA06uaI5ov-nas%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412648%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
(Refurbished) Lenovo IdeaPad Slim 3i Intel Core i5 11th gen (8GB /256GB SSD)15.6 inch  ,"35,285",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NzI3NDE1MjgyMTQzMTc3OjE3MTk0MTI2MzI6c3BfbXRmOjMwMDIzNDY0MDE3MTczMjo6MDo6&url=%2FRenewed-Lenovo-IdeaPad-Intel-39-624c%2Fdp%2FB0BR83CN3P%2Fref%3Dsr_1_203_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.X9KVuM4ry964lREvmrzWDnbQr_SP9op8QwLZMG7FlLQI8d7srAnVyB_NamPhFdxiING4bUP0Dh5eQTqV8ey03zeUqZxab41zq43GYO_GHeEF3TFVF9jf-pjlsb4-pMkb-ItPZoTVy-nG9KrFcygFoIDt51RGPVIhjw7D0JBJzZoonuWGfIttp4v7DSWiZ2VHsRsK_ieOtoxte9xqQw8K5T5j25VLane_vXHulLzY-b8.02CJGC079DjjQpI4rmS-3Hh2i2oTk8gAY3DMpFzuf2Y%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412632%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Acer Aspire Lite AMD Ryzen 5 5500U Premium Metal Laptop (8GB RAM/512GB SSD/Windows 11 Home) AL15-41, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTQ0MTA2NzUyNjUxMTc3OjE3MTk0MTI2MDE6c3BfYnRmOjMwMDIxMzMzNTI0MjczMjo6MDo6&url=%2FAcer-Premium-Windows-AL15-41-39-62cm%2Fdp%2FB0C9J152JF%2Fref%3Dsr_1_86_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.7eAuH2nZb8mNxLBMaAqew-n4SBEejvNAOMNGOzdt9SqKlHsqL7yMhXsjLQUveUnIqCrufaQPh0njrwTKorwB3Xvk6gR9XR0ituJIcL4HQmN_dDqqgzQnV_Oe7qhdvDqNFtnxyv4KnmJEm017Oklamo-lwYADw-v_FlES6_QLT9pN8eOlBZPG6t5drslz3jh7Nbo7O1GZ4qFuW1UklSjPJtrZm2CXHLvxCxO3JQV2wTA.hhshiJzkYgR7RWT8NV6Kj851X6ywSU0liTdZQz-JKeE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412601%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Acer Aspire Lite AMD Ryzen 5 5500U Premium Metal Laptop (8GB RAM/512GB SSD/Windows 11 Home) AL15-41, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","34,990",https://amazon.in//Acer-Premium-Windows-AL15-41-39-62cm/dp/B0C9J152JF/ref=sr_1_166?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.6MhD2NfcXvtIUyhKdC7shiecySiA-4bBcVyyi_vebD6_P0kOsIorEOXlimfD6dgDcodYg69gmcDAxej-hChy7uvcSujY2mI2ZSzkChPn_YFTflAQMyvNlIZxs21FIGfKUmncZShhlerJvsLut8HEgairskDWlQKlR0HOXwyQIdiRZFEDRkkEH05cojUPvgy9n9BIs-u6OZKSEEAoj2JisqwQ1T0AdH8ynGm7dDmAsWM.6eBSl2wGs3GzePr-k7T3jGgFDfKK6HNjpUP7c6uDnqA&dib_tag=se&keywords=laptop&qid=1719412625&sprefix=lap%2Caps%2C246&sr=8-166
"Lenovo ThinkBook 15 G5 Ryzen 3 15.6"" FHD IPS Antiglare 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/FPR/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02RIN  ","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MzA2ODY5Mzg4OTk5MTc3OjE3MTk0MTI2Mjg6c3BfYXRmX25leHQ6MzAwMjE1ODY2MDcyNTMyOjowOjo&url=%2FLenovo-ThinkBook-Antiglare-Windows-21JFA02RIN%2Fdp%2FB0CZ7BJ6YY%2Fref%3Dsr_1_178_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.YaXyaf7R-4fBtJAJvPZ_A-26awA9MVyDS4d2MTrgC05eHwFNWFEshiIcFFCVu4wutHrUMaH6leW3N_IGLL0FxddRSgCLdM42m4FIUx9gQvxJ4M6kJ_nwHw7u0O-mMUI1qhNfFddAzwVeJaxm4H03Onp1OPlbfUU7GfSIi64HyLNWlYKhXuiaZgToMSalJY0wDy8RHLhP2Sratc3RNn1_t67saV6nMYBngnzGp9gQ84M.sfkFrGG8WsHABzuwVH4UBRKmHaZyIe0XAvv4jqG3_TQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412628%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo IdeaPad Slim 3 AMD Ryzen 3 7320U 15.6 inch (39.6cm) FHD Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.62Kg), 82XQ008DIN  ","34,990",https://amazon.in//Lenovo-IdeaPad-39-6cm-Windows-82XQ008DIN/dp/B0CCP88X9Q/ref=sr_1_179?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.YaXyaf7R-4fBtJAJvPZ_A-26awA9MVyDS4d2MTrgC05eHwFNWFEshiIcFFCVu4wutHrUMaH6leW3N_IGLL0FxddRSgCLdM42m4FIUx9gQvxJ4M6kJ_nwHw7u0O-mMUI1qhNfFddAzwVeJaxm4H03Onp1OPlbfUU7GfSIi64HyLNWlYKhXuiaZgToMSalJY0wDy8RHLhP2Sratc3RNn1_t67saV6nMYBngnzGp9gQ84M.sfkFrGG8WsHABzuwVH4UBRKmHaZyIe0XAvv4jqG3_TQ&dib_tag=se&keywords=laptop&qid=1719412628&sprefix=lap%2Caps%2C246&sr=8-179
"Lenovo V15 AMD Ryzen 5 7520U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/DOS/Arctic Grey/1.65 Kg), 82YU00W9IN  ","34,980",https://amazon.in//Lenovo-39-62cm-Antiglare-Laptop-82YU00W9IN/dp/B0CKTKYB81/ref=sr_1_271?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.-0HwiKQYQ7o22FldICL3xVEnbGSFwkrybVWuPnUQ-0GswJhe-Ud9VFXQunqssnyK9LHA1M3pQCzDnC8uvIso6RAVsZKMrkr212ez7vRE8_7hG1CbuC8-tlHvjwG8YiFOXqHDCVYHKlasJnHPODKUnIVNG2iRcqdL52_0gTvuv8VaGsHVEqtSpvYhwyg47mlwrRYMtD94FI8JYRizzQ7KpovBMa0zKdSL26LTtPvbLMI.pSpMPJhlVYy-xC5sbPjIq6-UThs0fyrdYd9tAqYD-Ww&dib_tag=se&keywords=laptop&qid=1719412645&sprefix=lap%2Caps%2C246&sr=8-271
"Lenovo V15 AMD Ryzen 5 7520U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/DOS/Arctic Grey/1.65 Kg), 82YU00W9IN  ","34,980",https://amazon.in//Lenovo-39-62cm-Antiglare-Laptop-82YU00W9IN/dp/B0CKTKYB81/ref=sr_1_302?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.l_hp1IHXTPhHMBybmpwmYqX_6wlXrO21drBL5URW3Ec_YNdO7dC9SPuVKw3DK7rGIWkJKsK9BOG57vaaAXcEG-s7V3zeMOzM9nCGtjD6T-5bkiycv4r8y-Nq2w2ht0dtf2gOHH84ifU068MCLykf8YtioOGP7xVID0KP_1OZGWjVMeL-q4pW2wfMx6vuEUPGEzYjaNpC1feAbJyVon3mE5rbhKuq9HQn6xWv2m85Meg.2zzK4yWFF1sZTG4lvhTA1KdNAm4B60kdE2c-Pp1S3s8&dib_tag=se&keywords=laptop&qid=1719412651&sprefix=lap%2Caps%2C246&sr=8-302
